id_registro,fecha,finca,zona,producto,cantidad,unidad,precio_unitario,turno,observacion
3800,2026-01-12,La Pradera,oriente,maiz,204.17,kilos,1484,tarde,normal
3801,2026-05-19,San Miguel,oriente,queso,18.15,kilos,7630,tarde,normal
3802,2026-02-09,El Porvenir,sur,yuca,216.85,kilos,1156,tarde,normal
3803,2026-01-31,Buenos Aires,oriente,huevo,92,unidades,425,tarde,baja produccion
3804,2026-05-19,El Progreso,oriente,huevo,169,unidades,673,manana,baja produccion
3805,2026-02-21,La Pradera,oriente,queso,29.7,kilos,9432,manana,normal
3806,2026-03-13,San Miguel,norte,maiz,318.67,kilos,1697,manana,baja produccion
3807,2026-05-02,Buenos Aires,oriente,leche,12.24,litros,2799,noche,baja produccion
3808,2026-02-24,La Esperanza,oriente,queso,37.05,kilos,7372,tarde,normal
3809,2026-01-30,La Esperanza,occidente,huevo,168,unidades,552,noche,lluvia
3810,2026-01-07,San Miguel,norte,maiz,200.36,kilos,1576,noche,lluvia
3811,2026-03-16,La Pradera,norte,maiz,180.58,kilos,1423,tarde,normal
3812,2026-01-16,Buenos Aires,occidente,yuca,209.0,kilos,1275,tarde,normal
3813,2026-03-24,El Porvenir,occidente,queso,19.31,kilos,9229,manana,normal
3814,2026-04-08,El Porvenir,centro,yuca,99.78,kilos,1208,manana,normal
3815,2026-03-13,La Pradera,centro,queso,33.75,kilos,6671,tarde,lluvia
3816,2026-03-29,La Esperanza,norte,yuca,212.12,kilos,1340,tarde,normal
3817,2026-03-18,La Pradera,occidente,huevo,154,unidades,558,manana,normal
3818,2026-05-03,La Pradera,occidente,maiz,262.1,kilos,1341,noche,normal
3819,2026-01-08,El Porvenir,oriente,maiz,261.54,kilos,1859,tarde,lluvia
3820,2026-03-04,La Esperanza,centro,huevo,87,unidades,630,tarde,lluvia
3821,2026-02-17,La Esperanza,centro,huevo,37,unidades,604,tarde,normal
3822,2026-03-13,El Progreso,centro,queso,37.18,kilos,7964,tarde,lluvia
3823,2026-03-26,El Porvenir,occidente,yuca,72.3,kilos,1278,noche,normal
3824,2026-01-27,El Porvenir,sur,yuca,247.12,kilos,1445,manana,normal
3825,2026-04-03,San Miguel,oriente,queso,9.18,kilos,8863,manana,normal
3826,2026-01-06,La Pradera,oriente,huevo,35,unidades,397,manana,normal
3827,2026-03-23,San Miguel,norte,huevo,26,unidades,675,noche,normal
3828,2026-03-24,El Progreso,centro,huevo,62,unidades,606,manana,normal
3829,2026-01-02,El Progreso,oriente,queso,27.3,kilos,8597,tarde,normal
3830,2026-02-23,El Porvenir,sur,leche,44.46,litros,1973,manana,normal
3831,2026-01-25,El Progreso,norte,huevo,124,unidades,623,noche,normal
3832,2026-05-02,Buenos Aires,occidente,yuca,128.62,kilos,1288,manana,normal
3833,2026-04-03,La Pradera,oriente,huevo,43,unidades,489,tarde,normal
3834,2026-02-26,El Porvenir,sur,maiz,131.13,kilos,1628,manana,baja produccion
3835,2026-01-20,El Porvenir,centro,maiz,289.08,kilos,1393,noche,normal
3836,2026-05-23,El Porvenir,occidente,huevo,36,unidades,363,noche,normal
3837,2026-01-14,La Pradera,norte,yuca,76.73,kilos,1074,tarde,lluvia
3838,2026-01-19,La Pradera,norte,leche,32.96,litros,1907,noche,lluvia
3839,2026-04-11,Buenos Aires,sur,leche,12.88,litros,2363,tarde,normal
3840,2026-03-29,El Progreso,centro,leche,38.04,litros,2504,manana,lluvia
3841,2026-05-08,San Miguel,sur,yuca,61.34,kilos,961,noche,lluvia
3842,2026-02-07,La Pradera,centro,huevo,149,unidades,456,tarde,normal
3843,2026-05-11,Buenos Aires,centro,maiz,134.79,kilos,1347,noche,baja produccion
3844,2026-01-31,San Miguel,oriente,queso,4.9,kilos,8655,tarde,baja produccion
3845,2026-01-05,El Progreso,occidente,queso,10.72,kilos,8878,noche,revisar registro
3846,2026-05-24,San Miguel,oriente,queso,23.95,kilos,8267,noche,normal
3847,2026-03-03,Buenos Aires,sur,maiz,179.66,kilos,1561,noche,revisar registro
3848,2026-05-15,Buenos Aires,oriente,maiz,282.04,kilos,1455,noche,normal
3849,2026-01-03,Buenos Aires,sur,maiz,317.97,kilos,1724,tarde,revisar registro
3850,2026-02-19,La Esperanza,oriente,leche,38.5,litros,2593,tarde,lluvia
3851,2026-02-06,San Miguel,sur,queso,30.55,kilos,8673,tarde,lluvia
3852,2026-02-05,San Miguel,oriente,leche,8.87,litros,2752,manana,lluvia
3853,2026-03-03,Buenos Aires,norte,yuca,242.97,kilos,1454,tarde,baja produccion
3854,2026-05-13,El Porvenir,occidente,leche,21.23,litros,2345,noche,normal
3855,2026-01-09,La Esperanza,oriente,leche,14.49,litros,2470,noche,normal
3856,2026-05-13,La Pradera,centro,huevo,90,unidades,389,tarde,revisar registro
3857,2026-02-20,El Porvenir,sur,maiz,330.64,kilos,1581,tarde,lluvia
3858,2026-05-17,La Esperanza,oriente,queso,36.71,kilos,7074,noche,revisar registro
3859,2026-02-17,La Pradera,occidente,yuca,83.76,kilos,1591,noche,revisar registro
3860,2026-03-28,Buenos Aires,sur,queso,18.01,kilos,8648,manana,revisar registro
3861,2026-03-05,La Pradera,norte,maiz,143.87,kilos,1584,tarde,revisar registro
3862,2026-03-31,La Esperanza,occidente,huevo,77,unidades,651,noche,lluvia
3863,2026-01-13,La Pradera,oriente,yuca,181.48,kilos,1123,tarde,revisar registro
3864,2026-05-23,San Miguel,sur,queso,14.13,kilos,9100,tarde,lluvia
3865,2026-04-07,El Progreso,occidente,leche,15.37,litros,2123,manana,lluvia
3866,2026-05-19,El Porvenir,oriente,leche,15.43,litros,2216,tarde,revisar registro
3867,2026-05-22,El Progreso,norte,leche,20.39,litros,2495,manana,normal
3868,2026-05-26,El Progreso,norte,maiz,146.35,kilos,1535,manana,normal
3869,2026-01-28,El Progreso,sur,leche,23.1,litros,2368,manana,revisar registro
3870,2026-04-02,San Miguel,occidente,huevo,69,unidades,457,manana,normal
3871,2026-01-30,El Progreso,occidente,yuca,82.14,kilos,1152,manana,normal
3872,2026-04-02,San Miguel,sur,queso,27.43,kilos,9091,tarde,normal
3873,2026-03-06,El Progreso,centro,huevo,32,unidades,529,noche,baja produccion
3874,2026-03-09,El Progreso,occidente,yuca,178.8,kilos,1021,manana,lluvia
3875,2026-05-27,Buenos Aires,norte,yuca,214.01,kilos,1578,tarde,baja produccion
3876,2026-04-11,La Pradera,norte,yuca,248.87,kilos,918,noche,revisar registro
3877,2026-01-06,San Miguel,norte,queso,9.69,kilos,6824,noche,revisar registro
3878,2026-01-03,San Miguel,occidente,yuca,171.21,kilos,1100,tarde,lluvia
3879,2026-02-18,Buenos Aires,oriente,leche,15.35,litros,2039,manana,normal
3880,2026-02-25,El Porvenir,norte,huevo,100,unidades,563,tarde,normal
3881,2026-02-03,La Esperanza,centro,huevo,20,unidades,393,manana,normal
3882,2026-05-12,El Progreso,norte,leche,10.97,litros,2413,tarde,normal
3883,2026-04-25,El Porvenir,centro,maiz,305.24,kilos,1646,noche,baja produccion
3884,2026-01-04,El Porvenir,sur,huevo,140,unidades,627,tarde,lluvia
3885,2026-05-02,La Pradera,centro,maiz,62.38,kilos,1326,manana,lluvia
3886,2026-01-15,La Pradera,centro,maiz,157.96,kilos,1386,manana,normal
3887,2026-02-16,San Miguel,sur,queso,33.43,kilos,7101,tarde,revisar registro
3888,2026-02-15,La Pradera,norte,yuca,210.39,kilos,1571,tarde,baja produccion
3889,2026-03-04,La Esperanza,occidente,yuca,71.59,kilos,1524,manana,normal
3890,2026-04-30,San Miguel,centro,huevo,131,unidades,642,tarde,normal
3891,2026-01-18,El Porvenir,occidente,queso,22.39,kilos,7715,tarde,normal
3892,2026-04-08,Buenos Aires,sur,queso,32.36,kilos,8659,tarde,baja produccion
3893,2026-01-12,Buenos Aires,occidente,queso,19.07,kilos,6663,manana,normal
3894,2026-04-16,La Pradera,sur,yuca,210.08,kilos,958,manana,normal
3895,2026-04-24,La Esperanza,centro,queso,38.86,kilos,7674,noche,revisar registro
3896,2026-01-29,La Pradera,occidente,maiz,331.63,kilos,1415,manana,normal
3897,2026-04-10,Buenos Aires,norte,huevo,71,unidades,360,noche,normal
3898,2026-03-10,El Progreso,sur,maiz,193.08,kilos,1568,manana,revisar registro
3899,2026-04-13,La Esperanza,oriente,yuca,81.5,kilos,1371,noche,normal
3900,2026-04-17,Buenos Aires,sur,maiz,247.41,kilos,1849,tarde,baja produccion
3901,2026-01-01,El Progreso,centro,yuca,84.44,kilos,1510,tarde,normal
3902,2026-03-08,La Esperanza,oriente,yuca,79.78,kilos,1259,noche,revisar registro
3903,2026-03-15,San Miguel,sur,leche,16.03,litros,2610,noche,revisar registro
3904,2026-01-21,San Miguel,sur,maiz,300.11,kilos,1750,manana,normal
3905,2026-05-22,Buenos Aires,oriente,leche,16.39,litros,2780,manana,normal
3906,2026-05-28,La Esperanza,norte,yuca,81.63,kilos,1245,tarde,normal
3907,2026-05-22,La Pradera,oriente,huevo,61,unidades,393,manana,normal
3908,2026-04-29,La Pradera,oriente,yuca,227.81,kilos,1137,noche,baja produccion
3909,2026-03-21,El Progreso,centro,queso,28.36,kilos,7237,tarde,normal
3910,2026-03-12,La Esperanza,centro,maiz,120.85,kilos,1269,tarde,normal
3911,2026-02-15,El Progreso,norte,maiz,213.01,kilos,1365,noche,normal
3912,2026-04-15,El Porvenir,norte,yuca,102.02,kilos,1011,noche,normal
3913,2026-01-26,Buenos Aires,centro,queso,35.06,kilos,9210,manana,revisar registro
3914,2026-01-19,El Porvenir,norte,maiz,117.97,kilos,1888,manana,revisar registro
3915,2026-02-04,San Miguel,occidente,queso,36.57,kilos,7002,tarde,normal
3916,2026-04-16,La Esperanza,sur,queso,30.43,kilos,8081,manana,normal
3917,2026-05-01,Buenos Aires,centro,maiz,222.59,kilos,1656,manana,normal
3918,2026-02-09,San Miguel,oriente,queso,27.11,kilos,6807,noche,baja produccion
3919,2026-03-18,La Pradera,centro,yuca,97.07,kilos,1141,noche,normal
3920,2026-01-08,El Progreso,occidente,maiz,133.86,kilos,1308,manana,normal
3921,2026-04-21,El Progreso,sur,leche,38.69,litros,2412,tarde,lluvia
3922,2026-01-05,La Esperanza,oriente,maiz,95.47,kilos,1560,manana,baja produccion
3923,2026-03-20,El Porvenir,sur,leche,22.33,litros,2176,noche,revisar registro
3924,2026-05-02,Buenos Aires,oriente,queso,4.65,kilos,9339,tarde,revisar registro
3925,2026-03-15,La Esperanza,occidente,yuca,50.63,kilos,1159,manana,lluvia
3926,2026-01-05,San Miguel,oriente,queso,24.31,kilos,9630,manana,baja produccion
3927,2026-03-24,Buenos Aires,occidente,yuca,86.55,kilos,1422,manana,revisar registro
3928,2026-05-10,San Miguel,centro,queso,11.13,kilos,7975,manana,normal
3929,2026-04-30,San Miguel,centro,queso,20.86,kilos,9175,tarde,normal
3930,2026-05-11,Buenos Aires,centro,queso,11.85,kilos,7554,tarde,baja produccion
3931,2026-01-21,El Porvenir,oriente,leche,44.72,litros,2019,tarde,normal
3932,2026-05-23,El Porvenir,centro,leche,8.39,litros,2219,tarde,baja produccion
3933,2026-05-27,La Pradera,oriente,queso,38.07,kilos,9040,manana,revisar registro
3934,2026-03-07,Buenos Aires,sur,maiz,325.52,kilos,1438,tarde,normal
3935,2026-03-15,El Porvenir,norte,leche,18.32,litros,2554,tarde,normal
3936,2026-05-06,El Porvenir,oriente,maiz,256.44,kilos,1458,manana,baja produccion
3937,2026-02-11,El Progreso,sur,maiz,342.36,kilos,1343,noche,normal
3938,2026-02-12,El Porvenir,occidente,yuca,215.92,kilos,1252,noche,revisar registro
3939,2026-04-07,San Miguel,norte,huevo,45,unidades,672,noche,normal
3940,2026-02-14,El Porvenir,occidente,queso,28.93,kilos,9638,manana,lluvia
3941,2026-03-20,El Progreso,norte,queso,8.26,kilos,9071,tarde,normal
3942,2026-03-14,La Esperanza,occidente,queso,18.4,kilos,7666,tarde,normal
3943,2026-05-05,Buenos Aires,oriente,yuca,125.83,kilos,1556,noche,normal
3944,2026-04-06,La Esperanza,sur,queso,29.9,kilos,9694,tarde,normal
3945,2026-05-28,La Pradera,norte,leche,32.39,litros,2238,manana,revisar registro
3946,2026-05-29,El Progreso,occidente,maiz,326.35,kilos,1433,tarde,normal
3947,2026-01-10,San Miguel,norte,maiz,92.45,kilos,1658,tarde,baja produccion
3948,2026-04-12,El Porvenir,centro,yuca,160.36,kilos,1476,tarde,baja produccion
3949,2026-03-04,Buenos Aires,centro,leche,17.28,litros,2557,noche,normal
3950,2026-05-19,La Pradera,norte,leche,42.27,litros,2380,tarde,revisar registro
3951,2026-05-19,La Pradera,occidente,yuca,181.69,kilos,936,manana,lluvia
3952,2026-05-26,El Progreso,centro,maiz,161.54,kilos,1613,manana,lluvia
3953,2026-03-28,El Progreso,sur,huevo,164,unidades,657,tarde,revisar registro
3954,2026-05-05,San Miguel,sur,huevo,99,unidades,389,noche,baja produccion
3955,2026-02-03,Buenos Aires,norte,yuca,126.76,kilos,1040,manana,normal
3956,2026-01-10,El Porvenir,norte,queso,17.55,kilos,8797,tarde,revisar registro
3957,2026-02-21,La Esperanza,centro,maiz,74.02,kilos,1626,noche,revisar registro
3958,2026-04-28,El Porvenir,norte,queso,14.52,kilos,7109,manana,normal
3959,2026-03-24,La Esperanza,sur,queso,18.34,kilos,7256,tarde,revisar registro
3960,2026-01-02,La Esperanza,oriente,maiz,109.88,kilos,1897,noche,normal
3961,2026-02-10,El Progreso,occidente,huevo,65,unidades,530,noche,lluvia
3962,2026-04-10,La Pradera,norte,huevo,165,unidades,450,tarde,normal
3963,2026-01-08,La Pradera,sur,yuca,75.06,kilos,1246,noche,normal
3964,2026-03-24,La Esperanza,norte,maiz,101.28,kilos,1342,manana,baja produccion
3965,2026-02-03,El Porvenir,norte,queso,21.06,kilos,9506,manana,revisar registro
3966,2026-01-30,La Pradera,centro,huevo,139,unidades,517,manana,baja produccion
3967,2026-03-06,La Esperanza,occidente,huevo,174,unidades,604,tarde,normal
3968,2026-05-21,Buenos Aires,occidente,yuca,205.47,kilos,1130,noche,normal
3969,2026-01-10,La Esperanza,norte,queso,31.17,kilos,7708,noche,lluvia
3970,2026-05-07,La Pradera,norte,queso,5.34,kilos,9588,manana,revisar registro
3971,2026-05-24,La Esperanza,oriente,leche,20.09,litros,2436,manana,normal
3972,2026-01-19,El Porvenir,oriente,huevo,123,unidades,689,noche,normal
3973,2026-02-12,El Progreso,centro,leche,12.39,litros,2123,tarde,lluvia
3974,2026-02-20,El Progreso,norte,yuca,66.93,kilos,1511,noche,normal
3975,2026-01-07,San Miguel,occidente,maiz,178.98,kilos,1392,noche,baja produccion
3976,2026-05-28,La Pradera,norte,huevo,40,unidades,635,tarde,baja produccion
3977,2026-02-21,El Progreso,oriente,maiz,150.05,kilos,1579,tarde,revisar registro
3978,2026-04-11,La Pradera,centro,yuca,108.95,kilos,967,manana,normal
3979,2026-02-05,San Miguel,occidente,queso,38.26,kilos,6842,manana,normal
3980,2026-01-07,La Pradera,occidente,leche,33.44,litros,2733,noche,lluvia
3981,2026-03-21,La Pradera,centro,yuca,234.08,kilos,1401,noche,normal
3982,2026-05-22,La Pradera,occidente,maiz,219.69,kilos,1284,tarde,normal
3983,2026-01-30,El Porvenir,centro,huevo,55,unidades,464,manana,normal
3984,2026-05-17,Buenos Aires,centro,queso,8.75,kilos,8207,manana,normal
3985,2026-05-26,La Pradera,occidente,queso,20.32,kilos,9191,tarde,lluvia
3986,2026-04-30,La Pradera,occidente,huevo,94,unidades,505,noche,lluvia
3987,2026-03-29,San Miguel,centro,huevo,99,unidades,369,tarde,normal
3988,2026-02-14,San Miguel,sur,maiz,257.4,kilos,1212,manana,normal
3989,2026-05-08,El Progreso,sur,queso,23.83,kilos,7045,tarde,normal
3990,2026-02-17,El Progreso,oriente,leche,32.25,litros,2055,noche,normal
3991,2026-04-22,El Porvenir,occidente,yuca,58.04,kilos,1225,noche,revisar registro
3992,2026-03-02,La Esperanza,sur,yuca,183.49,kilos,1348,noche,lluvia
3993,2026-05-04,Buenos Aires,centro,queso,5.53,kilos,8868,tarde,normal
3994,2026-01-02,La Pradera,norte,leche,16.04,litros,1934,noche,revisar registro
3995,2026-05-14,El Progreso,oriente,leche,18.42,litros,2553,tarde,normal
3996,2026-02-12,El Progreso,oriente,leche,16.25,litros,2032,noche,revisar registro
3997,2026-03-12,La Esperanza,oriente,huevo,123,unidades,598,tarde,normal
3998,2026-04-08,El Porvenir,oriente,maiz,266.02,kilos,1597,manana,baja produccion
3999,2026-01-19,La Pradera,oriente,maiz,89.0,kilos,1822,manana,normal
4000,2026-03-02,Buenos Aires,norte,leche,28.82,litros,2223,manana,normal
4001,2026-04-01,Buenos Aires,oriente,leche,33.95,litros,2526,noche,baja produccion
4002,2026-04-28,Buenos Aires,sur,maiz,219.45,kilos,1400,manana,lluvia
4003,2026-04-06,La Esperanza,oriente,huevo,178,unidades,618,noche,baja produccion
4004,2026-05-20,La Esperanza,oriente,maiz,155.07,kilos,1367,noche,baja produccion
4005,2026-04-17,Buenos Aires,centro,huevo,165,unidades,591,noche,lluvia
4006,2026-03-21,San Miguel,oriente,yuca,175.69,kilos,1222,manana,baja produccion
4007,2026-04-26,La Esperanza,centro,yuca,81.05,kilos,1039,noche,normal
4008,2026-05-13,El Progreso,sur,yuca,229.67,kilos,1070,tarde,normal
4009,2026-01-12,San Miguel,norte,yuca,88.54,kilos,968,noche,normal
4010,2026-01-16,La Pradera,sur,huevo,125,unidades,484,manana,baja produccion
4011,2026-03-26,El Progreso,oriente,leche,21.39,litros,1938,tarde,revisar registro
4012,2026-05-10,Buenos Aires,oriente,queso,29.96,kilos,6998,tarde,normal
4013,2026-02-04,La Pradera,oriente,queso,25.15,kilos,9331,manana,baja produccion
4014,2026-05-11,La Pradera,centro,maiz,207.57,kilos,1444,noche,baja produccion
4015,2026-05-26,El Progreso,oriente,yuca,242.79,kilos,1521,tarde,normal
4016,2026-03-04,El Progreso,centro,yuca,63.36,kilos,1352,noche,normal
4017,2026-03-27,La Esperanza,centro,huevo,163,unidades,391,noche,normal
4018,2026-05-15,El Progreso,oriente,maiz,306.12,kilos,1634,noche,baja produccion
4019,2026-05-22,La Esperanza,centro,leche,34.06,litros,1887,manana,normal
4020,2026-03-13,La Esperanza,oriente,leche,36.86,litros,1939,noche,revisar registro
4021,2026-03-14,El Progreso,norte,leche,38.51,litros,2380,manana,baja produccion
4022,2026-05-19,La Esperanza,norte,yuca,86.86,kilos,959,manana,normal
4023,2026-05-15,El Progreso,occidente,yuca,208.99,kilos,1218,noche,lluvia
4024,2026-01-05,El Progreso,oriente,huevo,110,unidades,501,manana,normal
4025,2026-04-18,La Esperanza,sur,huevo,59,unidades,660,manana,lluvia
4026,2026-04-05,Buenos Aires,oriente,huevo,116,unidades,456,noche,normal
4027,2026-02-10,El Progreso,oriente,maiz,310.86,kilos,1555,tarde,normal
4028,2026-05-25,El Porvenir,oriente,leche,14.45,litros,2304,tarde,revisar registro
4029,2026-05-27,El Progreso,centro,yuca,146.16,kilos,1193,tarde,normal
4030,2026-05-29,Buenos Aires,centro,queso,12.17,kilos,8640,manana,baja produccion
4031,2026-03-01,La Esperanza,oriente,yuca,154.49,kilos,1366,noche,revisar registro
4032,2026-01-23,La Pradera,centro,queso,26.74,kilos,7704,manana,normal
4033,2026-01-31,La Esperanza,sur,leche,32.3,litros,2422,noche,normal
4034,2026-03-27,El Porvenir,centro,leche,36.95,litros,2472,manana,normal
4035,2026-01-10,La Esperanza,norte,leche,40.83,litros,2538,manana,baja produccion
4036,2026-01-19,El Porvenir,sur,queso,17.74,kilos,8978,tarde,lluvia
4037,2026-04-21,Buenos Aires,norte,queso,18.05,kilos,8763,manana,normal
4038,2026-02-16,Buenos Aires,oriente,yuca,146.65,kilos,1280,noche,baja produccion
4039,2026-04-30,San Miguel,centro,maiz,328.57,kilos,1231,noche,baja produccion
4040,2026-03-09,Buenos Aires,oriente,huevo,54,unidades,398,manana,lluvia
4041,2026-04-13,El Porvenir,sur,maiz,160.67,kilos,1208,manana,normal
4042,2026-02-06,San Miguel,norte,maiz,72.65,kilos,1281,noche,lluvia
4043,2026-01-15,El Porvenir,centro,yuca,125.51,kilos,1326,noche,baja produccion
4044,2026-01-03,San Miguel,oriente,huevo,168,unidades,692,manana,normal
4045,2026-04-06,El Porvenir,oriente,yuca,156.35,kilos,1196,noche,normal
4046,2026-02-01,El Porvenir,norte,huevo,79,unidades,424,noche,revisar registro
4047,2026-01-31,La Pradera,oriente,maiz,230.16,kilos,1666,manana,normal
4048,2026-04-23,La Pradera,sur,leche,38.69,litros,2245,tarde,normal
4049,2026-04-26,El Progreso,sur,leche,41.78,litros,2639,noche,normal
4050,2026-01-23,Buenos Aires,norte,yuca,143.73,kilos,1596,manana,normal
4051,2026-01-18,La Esperanza,occidente,queso,27.34,kilos,6854,manana,normal
4052,2026-02-15,San Miguel,occidente,huevo,95,unidades,595,manana,normal
4053,2026-03-30,El Porvenir,centro,leche,24.79,litros,2176,tarde,lluvia
4054,2026-05-04,Buenos Aires,sur,huevo,89,unidades,463,tarde,normal
4055,2026-02-17,El Porvenir,norte,leche,11.89,litros,2389,tarde,normal
4056,2026-01-23,La Pradera,norte,huevo,42,unidades,669,manana,normal
4057,2026-01-31,La Pradera,centro,huevo,147,unidades,676,tarde,revisar registro
4058,2026-01-21,La Esperanza,norte,maiz,86.87,kilos,1779,manana,lluvia
4059,2026-04-29,San Miguel,centro,huevo,20,unidades,446,noche,baja produccion
4060,2026-01-23,La Esperanza,sur,yuca,166.0,kilos,1542,tarde,baja produccion
4061,2026-01-04,Buenos Aires,sur,queso,39.55,kilos,9648,tarde,revisar registro
4062,2026-01-29,La Pradera,occidente,maiz,83.88,kilos,1351,noche,lluvia
4063,2026-01-30,San Miguel,oriente,queso,17.02,kilos,7043,manana,normal
4064,2026-05-13,San Miguel,oriente,queso,13.74,kilos,8164,tarde,baja produccion
4065,2026-04-14,La Pradera,centro,huevo,43,unidades,472,tarde,revisar registro
4066,2026-02-27,Buenos Aires,oriente,leche,30.18,litros,2364,manana,normal
4067,2026-01-19,Buenos Aires,sur,yuca,197.74,kilos,936,tarde,revisar registro
